ID,graduateTerm,reportedPost,reportedIntern,offerType,Offer_Status,totalOnCamputRecruit,totalInformationSession,totalConsutlingSession,jobType
924,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,2,0,POSTG
925,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,2,0,1,POSTG
925,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,2,0,1,INTERN
929,SPRING,Not Seeking,Unreported,OTHER,FALSE,0,0,1,POSTG
929,SPRING,Not Seeking,Unreported,OTHER,FALSE,0,0,1,POSTG
931,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,2,POSTG
934,SPRING,Multiple Job Intentions,Unreported,OTHER,FALSE,0,0,3,POSTG
934,SPRING,Multiple Job Intentions,Unreported,JOB,TRUE,0,0,3,POSTG
937,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,2,POSTG
937,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
937,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
937,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
938,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,1,0,POSTG
939,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,3,POSTG
940,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,2,0,5,POSTG
943,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,6,POSTG
944,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
947,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,4,POSTG
955,SPRING,Multiple Job Intentions,Seeking Employment (Accepted Offer),INTERN,TRUE,4,0,0,INTERN
955,SPRING,Multiple Job Intentions,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,4,0,0,POSTG
955,SPRING,Multiple Job Intentions,Seeking Employment (Accepted Offer),JOB,TRUE,4,0,0,POSTG
956,SUMMER,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,5,POSTG
956,SUMMER,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,5,POSTG
957,FALL,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
958,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,2,POSTG
960,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,4,POSTG
961,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,4,POSTG
963,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,4,POSTG
964,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
966,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,2,0,1,POSTG
968,SPRING,Seeking Employment (No Received Offers),Seeking Employment (Accepted Offer),INTERN,TRUE,0,1,2,INTERN
968,SPRING,Seeking Employment (No Received Offers),Seeking Employment (Accepted Offer),SEEKING_JOB,FALSE,0,1,2,POSTG
969,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,1,POSTG
969,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
972,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
972,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,1,POSTG
973,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
974,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,4,POSTG
976,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,0,1,POSTG
977,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,2,0,POSTG
981,SUMMER,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
983,SPRING,Multiple Job Intentions,Unreported,JOB,TRUE,8,0,1,POSTG
983,SPRING,Multiple Job Intentions,Unreported,CONTINUE_EDU,FALSE,8,0,1,POSTG
983,SPRING,Multiple Job Intentions,Unreported,JOB,TRUE,8,0,1,POSTG
985,SPRING,Not Seeking,Unreported,OTHER,FALSE,0,0,1,POSTG
990,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,4,0,2,POSTG
992,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,4,POSTG
994,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,21,0,0,POSTG
995,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,2,POSTG
996,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,4,0,0,POSTG
996,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,4,0,0,INTERN
996,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,4,0,0,INTERN
996,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,4,0,0,INTERN
999,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,7,0,0,POSTG
1000,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,2,0,0,POSTG
1001,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,1,3,0,POSTG
1002,SPRING,Multiple Job Intentions,Unreported,SEEKING_EDU,FALSE,0,0,1,POSTG
1011,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1012,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,FALSE,3,0,1,INTERN
1012,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,FALSE,3,0,1,INTERN
1012,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,3,0,1,INTERN
1012,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,3,0,1,POSTG
1014,SPRING,Multiple Job Intentions,Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1014,SPRING,Multiple Job Intentions,Unreported,OTHER,FALSE,0,0,1,POSTG
1017,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,1,0,0,POSTG
1019,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,1,0,0,POSTG
1021,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,0,1,POSTG
1022,SPRING,Multiple Job Intentions,Unreported,JOB,TRUE,3,0,0,POSTG
1022,SPRING,Multiple Job Intentions,Unreported,CONTINUE_EDU,FALSE,3,0,0,POSTG
1023,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,6,0,3,POSTG
1024,SPRING,Multiple Job Intentions,Unreported,CONTINUE_EDU,FALSE,1,0,0,POSTG
1024,SPRING,Multiple Job Intentions,Unreported,JOB,TRUE,1,0,0,POSTG
1026,SPRING,Not Seeking,Unreported,OTHER,FALSE,1,0,6,POSTG
1033,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,2,9,1,POSTG
1036,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,3,0,2,POSTG
1037,SUMMER,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,1,0,POSTG
1038,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,0,1,POSTG
1038,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,0,1,POSTG
1039,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,6,POSTG
1040,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,FALSE,5,0,2,POSTG
1040,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,5,0,2,POSTG
1041,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
1042,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1043,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,1,0,0,POSTG
1044,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,4,POSTG
1046,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,8,POSTG
1050,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,1,POSTG
1050,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1050,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1050,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1050,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1050,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1051,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
1053,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1058,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1061,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
1062,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,7,POSTG
1063,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,4,POSTG
1064,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,1,0,0,POSTG
1068,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
1069,FALL,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
1072,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,2,POSTG
1074,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1075,SPRING,Not Seeking,Not Seeking,OTHER,FALSE,0,0,5,INTERN
1075,SPRING,Not Seeking,Not Seeking,OTHER,FALSE,0,0,5,POSTG
1078,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,0,2,POSTG
1079,SUMMER,Not Seeking,Unreported,CONTINUE_EDU,FALSE,2,0,4,POSTG
1080,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,0,4,POSTG
1082,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,4,0,2,INTERN
1082,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,4,0,2,POSTG
1084,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1085,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,2,0,2,POSTG
1087,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,3,POSTG
1089,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,7,0,0,POSTG
1091,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,2,POSTG
1092,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
1095,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,1,0,0,POSTG
1095,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,1,0,0,INTERN
1095,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,1,0,0,INTERN
1096,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1096,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,1,POSTG
1100,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,3,0,1,INTERN
1100,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,3,0,1,INTERN
1100,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,3,0,1,INTERN
1100,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,3,0,1,POSTG
1101,SPRING,Multiple Job Intentions,Seeking Employment (Accepted Offer),INTERN,TRUE,8,0,0,INTERN
1101,SPRING,Multiple Job Intentions,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,8,0,0,POSTG
1101,SPRING,Multiple Job Intentions,Seeking Employment (Accepted Offer),INTERN,TRUE,8,0,0,INTERN
1101,SPRING,Multiple Job Intentions,Seeking Employment (Accepted Offer),INTERN,TRUE,8,0,0,INTERN
1101,SPRING,Multiple Job Intentions,Seeking Employment (Accepted Offer),JOB,TRUE,8,0,0,POSTG
1102,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1102,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,0,0,1,POSTG
1102,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1104,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,3,0,0,POSTG
1105,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,1,POSTG
1105,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1107,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,2,POSTG
1110,SPRING,Multiple Job Intentions,Unreported,JOB,TRUE,0,0,2,POSTG
1110,SPRING,Multiple Job Intentions,Unreported,OTHER,FALSE,0,0,2,POSTG
1111,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,1,0,POSTG
1111,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,1,0,INTERN
1116,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,1,0,0,POSTG
1116,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,1,0,0,INTERN
1118,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,4,POSTG
1118,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,4,INTERN
1118,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,4,INTERN
1119,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,4,POSTG
1120,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,1,0,0,POSTG
1120,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,1,0,0,INTERN
1120,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,1,0,0,INTERN
1125,FALL,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
1126,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,5,0,0,POSTG
1126,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,5,0,0,POSTG
1126,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,5,0,0,INTERN
1126,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,5,0,0,INTERN
1126,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,5,0,0,INTERN
1127,FALL,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,0,0,1,POSTG
1127,FALL,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1127,FALL,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1129,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
1129,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,0,0,2,POSTG
1131,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,0,0,3,POSTG
1131,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,3,INTERN
1133,FALL,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,2,0,2,POSTG
1133,FALL,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,2,0,2,INTERN
1133,FALL,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,2,0,2,INTERN
1134,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,2,0,0,INTERN
1134,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,2,0,0,POSTG
1137,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,1,POSTG
1139,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,1,0,2,POSTG
1139,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,1,0,2,INTERN
1140,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,5,INTERN
1140,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,5,POSTG
1144,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,0,0,1,POSTG
1144,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1144,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1146,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,1,0,1,POSTG
1147,FALL,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,1,1,POSTG
1148,SPRING,Not Seeking,Seeking Employment (No Received Offers),INTERN,FALSE,0,0,1,INTERN
1148,SPRING,Not Seeking,Seeking Employment (No Received Offers),CONTINUE_EDU,FALSE,0,0,1,POSTG
1150,SPRING,Not Seeking,Unreported,OTHER,FALSE,0,0,4,POSTG
1151,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
1151,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,2,POSTG
1152,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,3,INTERN
1152,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,3,INTERN
1152,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,3,INTERN
1152,SPRING,Not Seeking,Seeking Employment (Accepted Offer),OTHER,FALSE,0,0,3,POSTG
1152,SPRING,Not Seeking,Seeking Employment (Accepted Offer),OTHER,FALSE,0,0,3,POSTG
1152,SPRING,Not Seeking,Seeking Employment (Accepted Offer),OTHER,FALSE,0,0,3,POSTG
1152,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,0,0,3,POSTG
1153,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,3,0,1,POSTG
1153,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,3,0,1,INTERN
1153,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,3,0,1,INTERN
1154,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,1,POSTG
1154,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1155,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,3,POSTG
1155,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,3,INTERN
1156,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,2,POSTG
1157,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1159,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,2,POSTG
1162,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1162,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1162,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1162,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,1,POSTG
1163,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1163,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,1,POSTG
1164,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
1164,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,2,POSTG
1166,SPRING,Multiple Job Intentions,Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1166,SPRING,Multiple Job Intentions,Unreported,CONTINUE_EDU,FALSE,0,0,1,POSTG
1168,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,9,0,1,INTERN
1168,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,9,0,1,POSTG
1168,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,9,0,1,INTERN
1168,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,9,0,1,INTERN
1169,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,1,0,3,INTERN
1169,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,1,0,3,INTERN
1169,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,1,0,3,POSTG
1170,SPRING,Seeking Employment (No Received Offers),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1170,SPRING,Seeking Employment (No Received Offers),Seeking Employment (Accepted Offer),SEEKING_JOB,FALSE,0,0,1,POSTG
1172,SPRING,Not Seeking,Seeking Employment (Accepted Offer),OTHER,FALSE,0,0,1,POSTG
1172,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1173,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
1173,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
1173,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
1173,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,2,POSTG
1175,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,1,0,POSTG
1176,SPRING,Seeking Employment (Accepted Offer),Unreported,JOB,TRUE,0,0,5,POSTG
1180,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,7,POSTG
1181,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,4,0,0,POSTG
1181,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,4,0,0,INTERN
1181,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,4,0,0,INTERN
1181,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,4,0,0,INTERN
1183,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,2,0,2,POSTG
1183,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,2,0,2,INTERN
1183,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,2,0,2,INTERN
1183,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,2,0,2,INTERN
1184,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,2,POSTG
1184,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,2,INTERN
1185,SPRING,Seeking Employment (No Received Offers),Seeking Employment (Accepted Offer),INTERN,TRUE,6,0,12,INTERN
1185,SPRING,Seeking Employment (No Received Offers),Seeking Employment (Accepted Offer),INTERN,TRUE,6,0,12,INTERN
1185,SPRING,Seeking Employment (No Received Offers),Seeking Employment (Accepted Offer),SEEKING_JOB,FALSE,6,0,12,POSTG
1186,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,1,0,0,POSTG
1186,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,1,0,0,INTERN
1188,FALL,Not Seeking,Unreported,OTHER,FALSE,0,0,1,POSTG
1190,SPRING,Multiple Job Intentions,Unreported,JOB,TRUE,0,1,0,POSTG
1190,SPRING,Multiple Job Intentions,Unreported,CONTINUE_EDU,FALSE,0,1,0,POSTG
1194,SPRING,Not Seeking,Unreported,CONTINUE_EDU,FALSE,0,1,0,POSTG
1196,SPRING,Not Seeking,Seeking Employment (Accepted Offer),CONTINUE_EDU,FALSE,0,0,3,POSTG
1196,SPRING,Not Seeking,Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,3,INTERN
1199,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,7,0,2,POSTG
1199,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,7,0,2,INTERN
1199,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,7,0,2,INTERN
1199,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,7,0,2,INTERN
1200,SPRING,Seeking Employment (No Received Offers),Unreported,SEEKING_JOB,FALSE,0,0,1,POSTG
1202,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),INTERN,TRUE,0,0,1,INTERN
1202,SPRING,Seeking Employment (Accepted Offer),Seeking Employment (Accepted Offer),JOB,TRUE,0,0,1,POSTG
